no_of_adults,no_of_children,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Stay,booking_status_Not_Canceled,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
3,0,0,4,172,2018,8,10,0,0,0,114.41,1,4,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,95,2018,5,19,0,0,0,140.4,0,3,1.0,0.0,0.0,0.0,0.0,1.0
4,0,0,7,36,2018,8,21,0,0,0,214.75,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,118,2018,6,28,0,0,0,96.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,58,2018,6,20,0,0,0,113.4,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,37,2018,5,27,0,0,0,140.4,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,3,2018,3,30,0,0,0,93.29,0,7,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,257,2017,7,1,0,0,0,101.5,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,29,2017,11,6,0,0,0,63.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,386,2018,10,23,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,76,2018,3,24,0,0,0,105.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,93,2018,10,22,0,0,0,125.33,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,12,2017,10,20,0,0,0,130.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,59,2017,10,8,0,0,0,89.25,2,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,90,2017,8,23,0,0,0,76.5,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,19,2017,10,6,1,1,0,90.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,1,50,2017,12,31,0,0,0,99.67,1,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,17,2017,10,16,0,0,0,48.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,88,2018,2,13,0,0,0,58.68,1,8,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,122,2018,6,9,0,0,0,75.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,1,2017,8,9,0,0,0,89.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,245,2018,6,17,0,0,0,75.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,12,2018,9,23,0,0,0,134.1,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,56,2018,4,22,0,0,0,118.8,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1,4,110,2018,8,23,0,0,0,142.2,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,116,2018,2,28,0,0,0,61.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,30,2017,10,2,0,0,0,109.35,0,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,23,2017,12,4,0,0,0,55.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,25,2018,10,3,0,0,0,108.99,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,11,2018,5,24,0,0,0,160.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,105,2017,10,12,0,0,0,110.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,74,2017,9,18,0,0,0,101.5,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,117,2018,12,13,0,0,0,85.0,1,5,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,194,2018,8,26,0,0,0,124.95,0,5,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,80,2017,10,9,0,0,0,108.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,119,2017,7,20,0,0,0,68.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2018,8,19,0,0,0,151.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,136,2018,11,22,0,0,0,122.4,1,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,1,4,41,2018,3,15,0,0,0,123.3,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,120,2018,10,13,0,0,0,132.3,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,9,29,0,0,0,131.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,37,2018,10,13,0,0,0,105.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,117,2017,8,22,0,0,0,76.5,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,0,2017,8,4,0,0,0,0.0,0,2,1.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,0,2018,10,15,0,0,0,119.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,181,2018,10,11,0,0,0,120.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,161,2018,3,25,0,0,0,130.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,25,2018,4,17,0,0,0,109.4,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,2,25,0,0,0,93.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,2,2017,10,12,0,0,0,0.0,0,3,1.0,0.0,1.0,0.0,0.0,0.0
2,0,0,1,59,2018,4,24,0,0,0,105.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,182,2018,9,30,0,0,0,117.9,2,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,3,8,0,0,0,103.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,244,2018,12,30,0,0,0,80.7,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,26,2018,10,26,0,0,0,118.5,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,2,2018,6,16,0,0,0,72.25,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,64,2018,6,19,0,0,0,116.1,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,2,0,6,81,2018,10,15,0,0,0,190.8,0,6,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,82,2018,9,22,0,0,0,95.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,4,2018,12,16,0,0,0,70.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,2,0,6,39,2017,10,16,0,0,0,156.6,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,54,2018,4,28,0,0,0,180.68,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,65,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,3,2018,10,16,0,0,0,120.0,0,2,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,48,2018,8,24,0,0,0,168.3,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,12,2018,2,7,0,0,0,93.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,271,2018,9,21,0,0,0,101.33,1,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,0,2018,1,6,0,0,0,45.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,61,2017,10,26,0,0,0,72.24,1,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,185,2018,7,23,0,0,0,94.5,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,8,2018,9,11,0,0,0,95.2,0,2,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,3,2017,8,22,0,0,0,138.5,1,3,1.0,0.0,0.0,0.0,1.0,0.0
2,2,0,6,62,2018,4,24,0,0,0,167.79,2,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,63,2018,1,19,0,0,0,71.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,60,2018,11,20,0,0,0,86.4,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,41,2018,12,27,0,0,0,65.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,221,2018,8,12,0,0,0,48.0,1,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,113,2018,9,11,0,0,0,129.6,1,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,33,2018,11,7,0,0,0,197.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,265,2018,6,24,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,1,90,2018,7,10,0,0,0,96.9,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,180,2018,7,23,0,0,0,96.3,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,112,2018,4,27,0,0,0,99.45,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,51,2018,9,2,0,0,0,123.69,3,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,150,2018,1,2,0,0,0,101.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,125,2018,3,27,0,0,0,55.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,120,2017,7,14,0,0,0,76.5,1,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,43,2018,5,18,0,0,0,149.4,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,177,2018,6,3,0,0,0,100.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,41,2018,12,27,0,0,0,65.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,190,2018,12,26,0,0,0,130.05,0,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,269,2018,12,29,0,0,0,80.0,1,5,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,1,5,1,0,6,66.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,88,2018,10,7,0,0,0,68.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,305,2018,11,4,0,0,0,89.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,336,2018,9,21,0,0,0,81.88,0,8,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,4,2018,1,24,0,0,0,63.6,0,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,187,2018,10,7,0,0,0,108.9,3,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,175,2018,8,31,0,0,0,112.63,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,190,2018,11,14,0,0,0,81.9,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,66,2017,10,9,0,0,0,75.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,19,2017,10,6,1,1,0,80.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,1,1,18,2018,10,18,1,0,3,67.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,46,2018,8,26,0,0,0,125.1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,280,2018,11,16,0,0,0,73.95,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,126,2018,9,8,0,0,0,118.8,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,7,2018,5,16,0,0,0,89.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,148,2017,12,30,0,0,0,67.0,0,5,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,19,2017,12,26,0,0,0,58.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,1,100,2018,7,6,0,0,0,98.83,2,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,108,2018,7,13,0,0,0,94.5,0,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,100,2018,9,28,0,0,0,140.0,1,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,0,2018,9,29,0,0,0,118.09,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,39,2017,8,14,0,0,0,87.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,34,2018,3,26,0,0,0,120.9,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,166,2018,6,19,0,0,0,100.3,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,54,2018,11,11,0,0,0,96.0,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,3,2018,10,31,0,0,0,115.5,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,27,2018,2,1,0,0,0,98.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,140,2018,7,4,0,0,0,116.45,1,6,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,98,2018,12,26,0,0,0,91.4,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,20,2018,1,18,0,0,0,80.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
3,0,0,4,132,2018,9,22,0,0,0,162.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,11,2018,6,14,0,0,0,90.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,309,2018,5,13,0,0,0,65.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,22,2018,5,30,0,0,0,102.43,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,43,2017,10,23,0,0,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,26,2018,4,11,0,0,0,89.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,39,2018,7,2,0,0,0,117.9,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,82,2018,11,19,0,0,0,74.8,3,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,112,2018,4,9,0,0,0,96.3,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,5,2017,10,21,0,0,0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,35,2018,2,13,0,0,0,78.3,1,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,3,2018,4,21,0,0,0,110.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,185,2018,9,3,0,0,0,124.46,1,7,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,327,2017,9,9,0,0,0,76.0,0,6,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,22,2018,9,6,0,0,0,118.0,1,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,151,2018,7,5,0,0,0,137.13,1,6,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,151,2018,1,19,0,0,0,80.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,0,2017,8,7,0,0,0,90.0,2,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,43,2018,3,17,0,0,0,106.8,0,3,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,124,2018,8,5,0,0,0,143.7,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,30,2018,4,12,0,0,0,75.6,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,102,2017,10,16,0,0,0,101.5,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,49,2018,9,19,0,0,0,192.6,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,44,2018,2,17,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,5,2018,10,5,0,0,0,98.1,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,270,2018,4,20,0,0,0,80.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,0,2017,8,14,0,0,0,109.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,23,2018,9,24,0,0,0,169.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,260,2018,10,22,0,0,0,108.68,3,7,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,45,2018,9,11,0,0,0,162.79,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,2,2018,11,20,0,0,0,92.67,1,3,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,37,2018,3,25,0,0,0,159.3,1,1,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,39,2018,3,31,0,0,0,150.3,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,3,0,6,3,2018,3,30,0,0,0,253.67,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,10,2018,10,19,0,0,0,180.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,2018,11,29,1,1,6,79.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,79,2018,11,25,0,0,0,88.0,1,2,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,74,2018,4,6,0,0,0,128.7,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,38,2018,5,30,0,0,0,170.1,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,86,2017,9,9,0,0,0,100.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,64,2018,7,23,0,0,0,105.3,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,82,2018,5,17,0,0,0,80.75,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,21,2018,11,21,0,0,0,63.75,0,6,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,128,2017,8,8,0,0,0,76.5,2,2,1.0,0.0,0.0,0.0,0.0,1.0
1,1,0,1,30,2018,10,19,0,0,0,110.77,2,3,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,165,2018,8,19,0,0,0,180.2,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,64,2018,3,10,0,0,0,89.3,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,103,2018,5,4,0,0,0,80.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,195,2018,8,7,0,0,0,99.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,11,2017,11,22,1,2,11,65.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,43,2018,5,24,0,0,0,126.9,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,205,2018,9,6,0,0,0,143.1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,40,2017,10,5,0,0,0,70.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,147,2018,9,8,0,0,0,111.19,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,265,2018,6,24,0,0,0,109.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,270,2018,4,20,0,0,0,62.8,0,4,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,85,2018,10,6,0,0,0,85.0,1,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,6,2018,5,17,0,0,0,90.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,247,2018,6,6,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,48,2018,4,25,0,0,0,121.8,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,18,2017,10,26,0,0,0,77.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,1,19,2018,3,3,0,0,0,115.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,23,2018,12,4,0,0,0,96.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,1,13,0,0,0,66.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,47,2017,12,24,0,0,0,87.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,1,2018,8,17,0,0,0,109.8,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,346,2018,9,13,0,0,0,90.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,106,2018,11,4,0,0,0,124.2,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,110,2017,12,9,0,0,0,70.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,142,2018,12,17,0,0,0,85.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,2,2018,12,21,1,3,23,67.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,103,2018,4,19,0,0,0,115.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,72,2018,11,24,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,126,2018,5,15,0,0,0,107.95,3,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,28,2018,9,1,0,0,0,122.0,1,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,128,2018,5,12,0,0,0,99.9,1,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,71,2018,6,14,0,0,0,120.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,105,2018,4,6,0,0,0,75.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,1,2018,7,29,0,0,0,109.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,7,2017,12,8,0,0,0,65.0,0,4,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,276,2018,9,22,0,0,0,95.67,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,82,2018,7,25,0,0,0,139.5,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,70,2018,4,5,0,0,0,85.5,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,105,2017,11,26,0,0,0,72.25,3,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,359,2018,10,14,0,0,0,78.0,1,5,1.0,0.0,0.0,0.0,1.0,0.0
1,2,0,1,3,2018,6,14,0,0,0,142.33,0,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,181,2018,10,11,0,0,0,120.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,119,2018,2,10,0,0,0,81.0,1,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,11,25,0,0,0,67.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,73,2017,11,24,0,0,0,67.83,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,171,2018,8,5,0,0,0,99.45,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,197,2018,8,18,0,0,0,112.0,1,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,193,2018,7,9,0,0,0,90.95,1,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,180,2017,10,16,0,0,0,70.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,256,2018,6,15,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,0,2017,8,4,0,0,0,90.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,209,2018,10,21,0,0,0,96.3,1,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,166,2018,11,1,0,0,0,110.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,46,2017,12,23,0,0,0,87.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,21,2018,2,15,0,0,0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,69,2018,6,12,0,0,0,120.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,154,2018,7,13,0,0,0,112.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,86,2017,9,24,0,0,0,105.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,88,2018,4,3,0,0,0,85.5,1,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,150,2018,1,2,0,0,0,101.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,6,2018,2,22,0,0,0,87.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,43,2017,10,18,0,0,0,94.5,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,21,2017,9,5,0,0,0,105.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,5,2018,9,28,1,0,1,65.0,1,4,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,111,2018,3,27,0,0,0,58.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,117,2017,8,1,0,0,0,94.5,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,92,2017,11,26,0,0,0,49.07,1,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,168,2018,10,4,0,0,0,96.8,0,4,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,1,163,2018,10,23,0,0,0,74.65,2,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,273,2017,7,17,0,0,0,87.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,2,28,0,0,0,60.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,6,17,2018,10,30,0,0,0,153.62,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,0,2018,5,1,0,0,0,132.44,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,83,2018,10,21,0,0,0,126.72,2,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,98,2018,10,26,0,0,0,80.1,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,8,2018,6,14,0,0,0,101.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,2017,11,17,0,0,0,91.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,286,2018,9,16,0,0,0,91.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,164,2017,10,2,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,112,2018,7,13,0,0,0,137.7,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,152,2018,10,23,0,0,0,94.05,0,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,18,2018,5,13,0,0,0,135.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
